"","businessId","X.x","stars","UMM","UMMR","CILowerStars","zip","X.y","price_range","credit_cards2","take_outs","smoke","noise","reservation","waiter","romantic","intimate","touristy","hipster","divey","classy","trendy","upscale","casual"
"4477","PNrOTfMmE0CJFV9YwSLzYw",4489,4,0.145145461564282,0.62619312999142,3.92468325027476,85202,4503,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
"4478","PnUN5SZ4x0vQ89RQHS-GsA",4490,4,0.0214802323721224,0.0798417022297796,-2.85310236808735,85305,12743,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"4479","po5FyERB4lUZNnBIwnhFlg",4491,3.5,0.225309658773967,0.884175726734093,2.86557826447191,85008,7945,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"4480","pOaM7FkXM8lEQmqA32gqUw",4492,3.5,0.0609271857134652,0.225663709551318,1.90877684735815,85248,7480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4481","podj1OWSL3oEJsOpGj8SUw",4493,4,0.106152820680603,0.475095586571642,3.94053881272396,85013,11893,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"4482","POeD16f2dqnQTO3vYZ0JKg",4494,4,0.169954642345146,0.629059919575072,3.42697688050497,85392,5386,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4483","PONDGYxI1dswoYjrzeljbA",4495,3.5,0.233284485341006,0.835214097784322,2.89483106592059,85381,9718,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"4484","pONHXroA2O7grj5iZ7dksQ",4496,4.5,0.202079035692596,0.794608094530841,3.57104769786753,85383,13931,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"4485","pOQpwDJMikAgrM8BW3iHnw",4497,3.5,0.149880892854716,0.612954560812273,3.00233616436059,85257,12459,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0
"4486","PpBig3Nf7kMf5aC0HmOX1A",4498,3.5,0.273185960341456,0.991353742944668,-1.83781167920893,85390,2967,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
"4487","PpFZsRmcGrkHzJxbt7sFBA",4499,4,0.170060892991906,0.726315630546174,2.52275206379501,85323,4536,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"4488","PQ-6WWl4A0VkZzhRCEacVA",4500,2.5,0.0618065732062682,0.23464697445838,1.29839820545438,85013,3009,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"4489","pQAIM21Yw4eNdbha2Rxkcg",4501,3.5,0.163886315176675,0.567471392193235,3.34791935062267,85258,6105,3,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0
"4490","PQcxj2uO3smCeRxEFKCRJQ",4502,2.5,0.0484434996576406,0.0969079425271895,1.80928032823976,85311,976,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"4491","pqkwR2me0LhEZulRcQpOuw",4503,4,0.144508147474853,0.628616540729398,3.87829689945477,85254,8458,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"4492","PQNvQ4CVpbkgOtbzpS1WFA",4504,4,0.111569663734077,0.481857859958203,3.33637800498507,85032,6490,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4493","pQPIaCWok_yVzY-0JvfURQ",4505,4,0.186857654646595,0.753727256657245,3.37126841646317,85204,4622,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0
"4494","PR5KXD_CUs05MGfXJ8CS3Q",4506,3.5,0.134654886188175,0.440154753255459,3.13455281853047,85204,2766,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"4495","Pr9rQKypHgC_J1AfufxzIw",4507,4,0.0879495675605662,0.367319647857642,3.87497528121024,85260,8732,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"4496","prieQp5JNe6OzdiuMR8dFw",4508,3.5,0.0894940288014773,0.392688183991663,3.2377143645342,85258,11297,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4497","PrKS4I_84Ucpc9yur1YR6w",4509,4.5,0.0765174545411437,0.362788749757378,2.72651981917119,85281,11357,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4498","prVcY4xSK58PhmGm5iHu-A",4510,2.5,0.281854388202743,0.621703048973147,0.984285223017728,85379,11649,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4499","PSAK5sUss8yiN7Q_72Zlxw",4511,3.5,0.100646807132944,0.234649100637547,1.89953128879234,85021,2080,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4500","PSbMvWJXA4EWMN4qvWZ7OQ",4512,2.5,0.00641989913848462,0.00947398127472193,-10.7062047361747,85306,5806,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4501","PSIoHJpLPnkoH78iYRk6vQ",4513,4,0.156829979221369,0.458197230117098,2.76390881780985,85256,10476,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"4502","pSiR8m18iick2D7TFdmb-Q",4514,4,0.132013600236863,0.568122294356425,3.36273077973749,85283,90,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
"4503","PSk7bBvGGKT4ZFY5y9ZPZQ",4515,3.5,0.012776808935901,0.0303519176951163,-9.70620473617469,85382,8053,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4504","PsKAMRgeydy54ytW8xWKCw",4516,3.5,0.113718339860299,0.390473917478178,2.88500659952483,85395,8780,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"4505","psm1tqE9dxRWWictMCnLuQ",4517,3.5,0.15221096843887,0.551932878858151,2.14326768837674,85042,14868,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"4506","PsuvqWNmLBU8ABkch2d9vA",4518,4,0.0867319123162849,0.294938589173652,3.43005829442486,85008,9379,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0
"4507","psZF-7maJzwhtfesiSrACA",4519,3,0.142581030205537,0.179987052547069,1.22905522013422,85015,6712,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"4508","pTBS-RD0_DZwu-Scp0bWwQ",4520,3.5,0.0678249011333453,0.206607007266216,2.52275206379501,85022,14674,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"4509","ptHERlqZTrluKh1DJUTz1w",4521,3.5,0.0925666934653231,0.299000001511917,2.72272112161477,85281,8326,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"4510","ptIRdaZlXxuVJTiJDFJCIw",4522,2.5,0.108981432602843,0.305677850145923,2.29427895649859,85004,13901,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"4511","ptU2Fh1WmnaMBOjBxJZRwA",4523,3,0.0252124798263924,0.0935439902237612,2.23244909008351,85032,2350,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"4512","PUaNORt_B7Uim4JyClvPMg",4524,3,0.06200178373843,0.244357363829255,2.48942195792088,85340,7817,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"4513","puFrm8eNizztqaWr_e32pQ",4525,3.5,0.102557619753237,0.385127239546904,3.2649051122037,85282,14921,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"4514","puy0PzIcCgR3KWJI7llBFQ",4526,3.5,0.0808171116621447,0.229848483102541,2.86121882819935,85201,7793,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"4515","Pv1H9KIGZTDgSaCDuTUjdQ",4527,3.5,0.177805698949511,0.667342219532288,3.05680327553547,85022,11573,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"4516","pV2nc4WPWKtoyeBBOxF-6Q",4528,2,0.0793282865413032,0.183691769207134,-0.250329363228183,85351,891,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4517","pvMeUi5Lw2O5vIXg9_EvDg",4529,4,0.207711200690686,0.809082290570825,3.16388458687487,85044,318,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"4518","pvrp3YfZnokQmUrthVI-jQ",4530,3.5,0.167958560930502,0.575418578328777,3.12610677822989,85248,4056,3,1,0,0,2,1,1,0,0,0,0,0,1,0,0,0
"4519","pw80n0Tcq_PQSpVMmzfgeA",4531,4.5,0.5,2,4,85008,9857,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"4520","PwCIMun-O0dB7Kh1NP7n5Q",4532,4,0.053680834640792,0.21827491286673,3.34830920873483,85281,12002,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"4521","pwfyeFSeM2y0JjWL8k9VNA",4533,4,0.220671149296081,0.964836794981121,3.65384324667039,85323,13531,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0
"4522","pwpl-rxwNRQdgqFz_-qMPg",4534,4,0.107364705364036,0.466515621767309,4.14340280487895,85016,6999,2,1,1,0,2,0,1,0,0,0,0,0,0,1,0,0
"4523","pWPzxPPXN4IqI7RUU_8KKw",4535,4.5,0.162610649160756,0.733350833833318,4.19017596710427,85051,10501,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4524","pwsPmCKDMJQ9jTpdQFjFTA",4536,3.5,0.0529641541775584,0.203884181078512,2.87416134712936,85027,10288,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4525","PwtYeGu-19v9bU4nbP9UbA",4537,4,0.0537415474720667,0.193319299928412,3.52913185601904,85006,10206,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1
"4526","pwV7OoVlCsQICqFsmRa-zQ",4538,3,0.0629839280239484,0.12842762428926,1.23244909008351,85351,13317,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"4527","PX3e3qtBx_5VC3vqq47jpQ",4539,4,0.116777272542516,0.473664836353335,3.63290099331892,85202,6393,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"4528","PxeX1M8WtyPxX1MuuGIh-g",4540,3.5,0.0777450254643133,0.283538185184911,3.60458274431755,85014,4331,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"4529","PXmR1MgOAWB066XH20HjxQ",4541,3.5,0.116909645139545,0.461996632456156,3.32105837836209,85013,6676,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"4530","PxqufEwqzIHAbQGRdZ3bUw",4542,3,0.0952801855173637,0.275107128348593,2.07515425168196,85020,2417,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4531","PxUQyOAdK8c3P_WnrXuCUg",4543,4,0.1023407767108,0.460093774145408,3.20740914582574,85020,5042,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"4532","PXW0R2YQ7bEQ0Ni32GO4Tw",4544,2.5,0.029543975591306,0.083305683690708,2.24471097896044,85251,7753,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0
"4533","pXZtlGpKm-AHLPjD-reuIw",4545,4.5,0.338381961288053,1.69190980644027,5,85281,2046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4534","pYaTHEgcpSei6xfkz2GUow",4546,4,0.171448183997444,0.754815919627494,3.29597145242137,85204,1365,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"4535","PYfbYi0M_q8sTmVBaocyow",4547,3,0.132199878477935,0.51843233293456,1.87196032672219,85035,5325,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"4536","PYqGWEWUH6x-BO-lIS2hPw",4548,3,0.106565307417737,0.31271727768456,2.50892846419287,85048,14643,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0
"4537","pytGIsvsxzC64BbYhFHVjw",4549,3.5,0.191266078953623,0.703270980974594,3.16257004929323,85323,2605,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"4538","Pyu7o8W7I5l4h1-QhgGJBA",4550,3.5,0.186515999433835,0.702820720842218,2.91589077057898,85266,4853,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4539","pz-jypT4fEPQKr9RZtVdAw",4551,4,0.123001581622045,0.427466201840438,3.09348800925823,85251,223,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"4540","PzbEhqo8uz2D-3OchHIPzQ",4552,3.5,0.103017745965577,0.422933514862204,3.18148911798759,85013,5663,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"4541","PZHO5bdgz26ddon8sV02AQ",4553,1,0.126443155495771,0.126443155495771,1,85308,858,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0
"4542","pzJCv-ixgSL_z-46F74XrA",4554,3.5,0.175789989059717,0.64898037561276,1.72651981917119,85032,10222,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"4543","PzOqRohWw7F7YEPBz6AubA",4555,4,0.104977474170143,0.40160936308932,3.40574890238252,85310,14873,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"4544","pzPbg_B2uSVJ72LIa2G3sA",4556,3.5,0.103958704464905,0.388464050535704,3.49378123802111,85281,15232,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"4545","PZv6SPORD9ivj4jwKvGgjQ",4557,4,0.194531106301748,0.799426226295334,3.81003254819817,85259,9042,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"4546","Q_78bhl_tnjySK2iNmRYWg",4558,3.5,0.0784705698645556,0.166654993650961,2.69513713488072,85260,7276,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4547","Q-dsvMlhEr9TgvX8FxW4uQ",4559,4,0.149463686754364,0.682823700004885,3.86407672428385,85234,14492,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"4548","q-lbzVibevkD7eVAnsDiGw",4560,4,0.119792825499016,0.388790315983614,3.21254969964062,85032,8251,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4549","Q-lzzaCl5-yD2KgZcXevjA",4561,4.5,0.243017137688689,1.13596837275276,4.20852622466502,85086,12724,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"4550","q-qjZDKcBdDRuIUxj7b97g",4562,3,0.17695618517228,0.500846781089431,2.75719224943701,85258,11681,3,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"4551","Q-qvDFHD3FCy82KIWoc3tA",4563,3,0.115748538336604,0.476854528066231,2.98653874347821,85258,10212,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"4552","q-UtIUIsL6W7_fxuxBfxeA",4564,2,0.0175103349762909,0.0483744948064636,-0.636834728962781,85345,9477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4553","Q0AADLgsYi1sFDk8jtMYUw",4565,4,0.0878572209100473,0.361171211725519,3.73334939505242,85281,13480,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4554","q0AKQzEXQgAanw-WNZJ3xg",4566,5,0.185676663728709,0.927213963925106,4.40490302739395,85204,465,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4555","Q0JiNKziJ3GJjn1G5AI9LA",4567,3,0.239052191387283,0.693773234437887,1.65630055572323,85258,8373,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4556","Q0tWheeEldwr0OKHTHB79g",4568,3.5,0.291523778415112,0.938668567065058,2.69224337593602,85268,11598,2,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0
"4557","Q1cSwGiy-RU9XXf9T7HqRw",4569,3,0.10853200662638,0.282869611553621,2.39912819010059,85374,11914,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"4558","q1D8gjMMV4RZU0kFnB5VwA",4570,4,0.0106136652459651,0.0481836052134291,3.29647717531718,85251,5266,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"4559","q1nDSpmV-FdTBNj6UuZvTg",4571,3,0.111479025465524,0.374927288409206,3.14717042035282,85004,3297,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"4560","q1ZQlDDASrPwYPxbWqtvZw",4572,3.5,0.0539105473425493,0.245300904587419,2.83101443227188,85233,4546,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"4561","Q2FaJ3zB6ZuGgvqUqhdc_w",4573,4,0.136487846743335,0.584588164716031,3.97855949400032,85018,6154,2,1,1,0,2,1,1,0,0,0,0,0,0,1,0,1
"4562","q2SZa5g85758iW1L9sSL1g",4574,4,0.0920683575642512,0.388442124515712,3.73621521711739,85008,15466,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
"4563","Q337sJLaPPiKCsoIoSEWGg",4575,3.5,0.147071567404539,0.452908894307757,2.96379283671062,85295,7641,2,1,1,0,3,1,1,0,0,0,0,0,0,0,0,1
"4564","q34vLVEbHPzS0ZUC8XGsVw",4576,2,0.03530099349573,0.0571341360994734,-0.250329363228183,85310,5441,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4565","q37eFP7wNLVg5ka1BophAg",4577,4,0.0965057989624332,0.386023195849733,4,85281,4787,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4566","Q3LD0oaNyYxD3LAe5CW55g",4578,4,0.0283729722372801,0.111397773969639,-2.85310236808735,85395,14938,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4567","Q5diW79GD0MSJ10j1HCf8Q",4579,1,0.102105088542339,0.104162658170914,0.581306884481461,85073,4703,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4568","q5fVx1YjEe38Ni-QoiNAqg",4580,2.5,0.0818930557418537,0.115763285628814,0.445739743239479,85048,7471,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"4569","Q5sAi0_PmyUMEA0QZRzWdQ",4581,4,0.0124834289055891,0.0536915981625894,2.89911575675018,85296,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4570","Q5ZD7ZAs96NAVblFDV476g",4582,3.5,0.150352253684933,0.551508064992349,3.38807254310314,85204,13353,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"4571","q6mlASxOUhm5gapU_MPECA",4583,4,0.114017421797814,0.416990013536601,3.41738449256679,85204,10775,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"4572","q7-4m173DhLmZ8884teYGg",4584,2.5,0.0119314943168672,0.0357944829506015,3,85037,8040,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4573","Q777p0iKcL-3k1171OW1TA",4585,4,0.105178475092475,0.442907730989858,3.28900715237331,85073,13685,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0
"4574","q87ZzD_fNl5wtFoj8rbWbA",4586,3,0.158673345020218,0.361352910437597,0.363165271037219,85042,10827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4575","Q8OMwgekiTtgClSiRcQcSw",4587,3.5,0.113528732123545,0.305582044213661,2.92004430997451,85251,14820,2,1,1,0,3,1,1,0,0,0,0,0,0,0,0,1
"4576","q8P4EZkDgzHQodbQSbxSiw",4588,2,0.0775173080493813,0.15630558521059,-0.48413771175033,85251,14532,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"4577","Q90fNAiXiTHFoqgCDf63sg",4589,3.5,0.201863578241074,0.834150823068528,1.68752765593737,85205,14825,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"4578","Qa6Gmw6OcNKrqVDh80I_9w",4590,2.5,0.0398247686161107,0.139126737752542,1.55317686067659,85281,1743,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"4579","QAe9UHKsxPdXQovBpaznMQ",4591,2.5,0.084189898825814,0.213193089337358,1.94161807145825,85004,10447,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"4580","qak_x5J-ntcT2iOdJoS60A",4592,3.5,0.0714324409400834,0.248251817562113,3.24404939077926,85250,13385,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"4581","QALbv4Qju9yirW3bU4QtLw",4593,2.5,0.108416402733784,0.170437901518755,1.12635878495402,85226,13477,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4582","qAORECtABjr_FsvSzy1apw",4594,3.5,0.12402543945869,0.450201819657821,3.05709144711729,85050,258,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"4583","qarobAbxGSHI7ygf1f7a_Q",4595,3.5,0.0936953885801287,0.398397526661456,2.86557826447191,85233,12913,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"4584","QAUDLYNxhHGdUn5YP7au_w",4596,3,0.0157421705043692,0.0481856129925129,2.43063278215853,85073,7180,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0
"4585","qB-qsaSnhbHCt18_AN4Quw",4597,4.5,0.0828677559636119,0.348464458264326,4.08523977815628,85251,11068,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4586","Qb0n61e_lsMmFuwwktjmjw",4598,4,0.066671240539471,0.267422731490737,3.30289678612395,85034,1078,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"4587","qb1o61d_qrwEpxAm16dZCA",4599,3,0.179582832395527,0.542749824408187,2.56808032221763,85305,5359,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0
"4588","QB3OFUEDFfcKnhXQRcKQig",4600,2.5,0.0320257936949624,0.0397092933234657,0.445739743239479,85260,5434,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0
"4589","qBc36uFI7orWS8NpYZCv_w",4601,3.5,0.123434347070879,0.377729323691366,2.86955621635764,85201,11351,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"4590","QBOl1IrpvzEpxD9hO3gMwg",4602,4,0.12854347691006,0.500861663082821,2.91973189612078,85226,5326,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"4591","QBoynogVWpl44LglOEIYhw",4603,3,0.194410359665749,0.739978508351795,2.08943768997935,85281,9090,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4592","QbqJEXdngh_9fwqVTI0CJQ",4604,4,0.139249242310669,0.552961594280129,3.84939398257386,85248,6921,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"4593","qbRiu4CuCY-8ASbI5ESopg",4605,4,0.0517054616136122,0.199353943497317,0.464898180167026,85225,9318,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"4594","Qc-WTMIjVPv2qkL6q-Cnhw",4606,4.5,0.101969793102755,0.492310440438139,4.26869447144273,85224,9126,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"4595","qC7eS6wnAQqMew4PHVDl4Q",4607,2.5,0.308244488672301,0.735488982523071,1.37989492093787,85122,2360,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"4596","Qcg-Ho7I6niCGNlfEasZNg",4608,2.5,0.266560508058558,0.283121016117141,-4.85310236808735,85054,7635,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"4597","Qchl3BUVrwGM7h8Qduw6Aw",4609,3.5,0.0500212662115529,0.178670038265064,2.19088406914458,85004,14858,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"4598","QCkHKgo5k9Z0VSb_ldeY0Q",4610,4.5,0.273585791937745,1.35581039691534,1.86316527103722,85233,11744,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4599","QcNC8YJCKIg8vFUPWcPQog",4611,1.5,0.264466568513402,0.286880375509348,-1.20176848649964,85337,1818,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4600","QCosRCJ1owLMgaHnXOMqQQ",4612,3.5,0.100059292056772,0.343299258802722,2.62269114731473,85323,3612,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4601","QCTeeNlAXuSUJHb9eXnqpw",4613,2.5,0.10682299826082,0.373447728826972,1.17319322791716,85254,12484,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4602","qcylQLL-fXdFHrdXC2jZFw",4614,3,0.0915597008024294,0.248346083667281,2.50548542256545,85073,13555,2,1,1,0,4,1,1,0,0,0,0,0,0,0,0,1
"4603","Qd0fyF-wB_1bQwSB34ggkw",4615,4,0.116060681694314,0.47557155549561,3.68224329597515,85003,11523,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"4604","Qd12-z8Ss4pdqQim0yetKw",4616,3.5,0.15889181634757,0.538378918413385,2.9368431464839,85282,2430,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4605","qd1ajiZRCwqEQJqCgoN1wg",4617,4,0.155723037728965,0.691225325194374,3.86656231743292,85255,2552,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0
"4606","qdA4qiSXjaiuqO4SueH9VA",4618,3.5,0.131937761359429,0.46646061808293,3.13613814844509,85201,2684,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0
"4607","QdbZyl-LWFS54u93Vjd5SA",4619,4,0.108893213392505,0.470438826411719,3.81639104742497,85016,10299,4,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
"4608","qdI9KaRhOzaJRK0dvGUSaw",4620,2,0.108527574203016,0.222637500820706,1.58321323676633,85032,3846,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"4609","QDJimwjHk8xKbVQLCcKKXg",4621,2.5,0.206822359951184,0.301025003797294,-4.85310236808735,85205,7016,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"4610","QdlLtW6YAaDOFKihURosYQ",4622,4,0.203321938223695,0.81328775289478,4,85018,10272,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"4611","qecLHHzAwgkkeA1bG81vmw",4623,3,0.101334816187931,0.295709151338269,2.89545936053665,85251,9518,2,1,1,0,2,1,1,1,0,0,0,0,0,0,0,1
"4612","qeqrsjWXc15KmlK5Z8580Q",4624,3.5,0.0139223286667895,0.042962395608692,2.81768787420361,85032,10360,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4613","QeshiQMqnoWl_ndC6O2K-A",4625,3,0.0185404024091091,0.0733018116138169,-2.85310236808735,85308,14746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4614","QEXLvs_JbZ7BxFfyqLla0g",4626,3,0.127374376590069,0.19284317079576,1.68752765593737,85234,1396,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4615","qFfEUJUIqfIYARCOF9Hgig",4627,4.5,0.0604234812865993,0.213731529869836,3.510072771461,85004,8941,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"4616","QFHqziOcSXsZTQ4QGIqmtQ",4628,4.5,0.240021586345006,0.987337549685152,3.64471097896044,85048,14934,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"4617","qFL3TIzGwx5qLInFbqNruQ",4629,4.5,0.0861147610257408,0.393543676279397,4.02469187072283,85027,9941,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4618","qG3eRlKLXbnWc1unu-0Yjg",4630,3,0.208633217355524,0.516576424506153,2.0815374645013,85020,15323,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"4619","qg6RdHwZz_jQUkadB9DgTw",4631,4,0.117826422671026,0.403612445521486,3.27540940232582,85016,1739,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"4620","qgJZUKNVY-LbGKk6XEP3JA",4632,4,0.0715514439421238,0.277710968328686,3.1492534552657,85224,12792,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
"4621","qgqTBJwxwOlI2V7FUjq_Yw",4633,3,0.187847249788305,0.745565931598714,-1.30265272974946,85284,5955,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4622","qGuI5WK7-MVnPA6o2DGBAA",4634,2.5,0.123482142922149,0.331361209675743,1.91991261934174,85009,10013,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"4623","qgVS6sBe7JNEI8otg0Y3dg",4635,3,0.0370681774750196,0.122804771843054,0.51586228824967,85202,1871,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
